gene	kcore
MBD3L2	239
NY-CO-41	224
SAFB	365
ZBED1	320
CHD5	331
SALL3	282
IKZF5	166
NFATC2IP	314
DTX3	170
CHI3L2	8
SNF8	220
CHORDC1	252
CHP2	42
CHRAC1	169
EPX	380
CHTF18	243
CHTF8	225
DDX11	235
DSCC1	289
DHX58	423
IFIT5	458
NKIRAS1	396
NKIRAS2	396
NLRC5	396
PAX8	539
RASSF2	380
TRAF3IP2	351
TRAIP	240
CIAO2A	203
ELP2	472
IFI6	472
UBR5	309
CIB2	395
TLE2	396
ZXDA	65
ZXDC	137
SYCE1	204
CIPC	83
CIR1	292
CISD2	80
LHX2	197
SFTPA2	230
CNTFR	215
CRLF1	297
LIFR	313
CLCN6	396
CLEC1B	335
KLRB1	166
DAD1	192
KCNIP3	268
PPT1	345
TMEM14A	365
FCRL2	261
FBXO3	343
USP28	371
EPPIN	58
HYAL1	372
HYAL3	50
MTMR9	129
SEMG1	142
TOR1A	274
CMPK2	396
CMTM5	315
JMJD1C	354
ZNF184	472
ZNF689	472
ZSCAN25	28
CNEP1R1	24
GPBP1L1	395
FOXC2	177
HOXD4	395
TOB2	123
ZFP36L2	364
CRLF2	253
CSF2RA	510
IFNAR2	472
IFNLR1	472
IL10RB	472
IL11RA	223
IL13RA1	444
IL13RA2	264
IL15RA	302
IL20RA	438
IL20RB	426
IL21R	443
IL22RA1	214
IL22RA2	176
IL23R	472
IL27RA	472
IL3RA	510
IL5RA	365
IL9R	449
MPL	449
OSMR	247
IFNA1	472
IFNA10	472
IFNA13	265
IFNA14	472
IFNA17	472
IFNA2	472
IFNA21	472
IFNA4	472
IFNA5	472
IFNA6	472
IFNA7	472
IFNA8	472
IFNE	324
IFNK	346
IFNL1	472
IFNW1	324
IL11	290
IL13	472
IL15	358
IL17D	466
IL19	245
IL9	458
LIF	284
THPO	469
MCAM	359
TAFA4	140
COCH	111
RNF151	241
P4HA1	153
P4HA2	170
P4HA3	155
GP6	288
POSTN	396
SERPINF1	362
TGFBI	233
DPT	155
PLOD1	54
MIA2	179
MATN1	48
MATN3	123
MATN4	49
COMT	270
EIF5A	193
GSTP1	363
HAND2	301
NKRF	359
NUPR1	378
COPS9	255
CORIN	28
FHL3	304
EPPK1	222
CORO2A	288
COX7A1	395
MDH1	72
IPO5	240
NEURL1	307
CPNE5	113
CPS1	396
DKFZP434M052	345
CROT	71
FCER2	396
CYP26A1	107
CYP26B1	107
CYP26C1	107
CRABP2	396
CRAMP1	231
POGLUT1	186
NFIA	396
NFIB	396
CREBL2	346
DBH	396
F3	396
FHL5	190
IGFBP1	310
KCNN3	396
MOG	314
MSMB	309
PASK	383
PTH	396
RFX2	191
SLC25A21	325
SLC5A5	309
SRM	396
TAFA5	309
VGF	365
DCSTAMP	105
PTOV1	396
FAM3C	172
RIPPLY2	188
DKFZP762E1511	280
ITPK1	205
NFE4	396
POU4F1	396
SOX4	396
ZFHX3	395
PKNOX2	372
CREG1	278
CRHBP	351
UCN3	365
CRIP2	394
CRIPT	365
DKFZP686D10173	365
INMAP	365
POLR2J2	365
POLR2J3	365
SNRP116	273
U5-116KD	273
WDR25	271
WDR87	261
PPP4R3B	539
SMEK1	539
GCM2	102
M1AP	34
NRL	251
RAX2	33
SOX14	224
TBX6	66
ZBTB42	129
CRYBA1	43
CRYGD	43
CRYGS	43
EIF4EBP2	187
LBH	52
TMEM109	43
CRYBA4	19
CRYM	335
CRYZ	346
PPP1R13B	372
IL34	340
PDGFC	365
CYTIP	215
LAIR1	354
CSN2	472
RCC1	240
RNF43	372
HLX	300
KRI1	365
MAST3	118
NAP1L4	356
ERH	343
TSPYL2	314
HHEX	269
OGA	396
VRK3	395
CSRNP1	395
NHLH1	143
CSTB	396
FOXP1	164
FOXP2	138
HDAC8	347
HIC2	133
MXD4	359
SKOR1	194
THAP11	368
TLE3	396
WIZ	291
ZNF219	310
ZNF366	368
DLX6	249
EN1	381
EN2	358
EOMES	396
EVX1	161
FEZF2	387
GBX2	161
HMX1	128
HOXB5	200
HOXC11	163
HOXC9	87
HOXD8	348
IKZF4	233
LBX1	249
LHX1	188
LHX5	249
MEIS2	352
MSX1	324
NKX2-2	190
NKX2-6	315
NKX6-1	271
ONECUT2	161
ONECUT3	161
OSR2	367
OTX1	200
PAX1	185
PAX9	163
PITX2	363
POU4F3	265
PROX1	339
RFX4	249
SIX3	188
SIX6	145
SOX1	365
SOX17	358
TBX20	318
TBX3	344
TBX4	396
TBX5	357
DHRS2	373
DKK1	306
EDAR	261
FAM220A	472
GBX1	303
HOMEZ	133
KDM5B	396
LPIN3	351
LRRC32	396
MYRF	249
NPPC	354
P3H3	303
PCBD2	151
PMP22	348
PRDM7	303
PTHLH	396
PTPRU	303
RBM15B	184
RCOR2	371
RERG	303
RHOXF2B	386
SOX18	334
SULT2B1	396
TCEA2	340
TFAM	190
TFEC	365
TNFRSF8	315
ZBTB20	303
ZBTB45	362
ZNF217	396
ZNF398	472
ZNF425	472
ZNF593	373
ZNF639	396
ZNF746	472
CXXC1	396
PRMT7	276
CTDSPL	249
ZC3H3	401
ZMYM6	374
CTGF	338
ROR1	249
DSC3	174
FBXO45	307
MLLT10	296
NDRG1	352
SOX6	243
ZIC3	363
DCTPP1	359
KLF16	395
SLPI	141
FBH1	342
FBXL17	296
FBXO33	342
USP11	365
LIMD1	372
VHLL	376
KLHL18	336
OLIG2	389
RNF187	396
SOCS4	472
SOCS7	472
GLMN	274
CUX2	372
CWF19L1	303
ZNF768	472
RFK	211
SPATA2L	162
CYP4A11	239
CYP21A2	395
CYP24A1	539
CYP27A1	239
CYP27B1	539
CYP3A7	191
CYP4A22	351
CYP51A1	9
CYP7A1	354
CYP7B1	356
CYP8B1	351
CYREN	199
DACH1	350
EAB1	134
EYA4	82
DACT2	166
YARS2	21
HIPK1	306
DBI	360
GTF2H2C	193
DBX1	119
DBX2	119
DCAF12	315
DCAF15	207
TYMS	169
DNTT	183
NHEJ1	162
POLL	251
DCT	50
DCUN1D2	307
DCX	106
RECQL	272
TRPC4AP	285
TOPORS	379
DDI1	330
DDI2	316
DNMT3L	389
SSX3	91
TXNDC2	85
ZBTB25	333
ZSCAN31	85
ZMPSTE24	136
DDX11L8	212
DDX12P	212
DROSHA	363
PDCD7	365
RNPC3	365
SNRNP25	365
SNRNP35	365
SNRNP48	365
ZCRB1	365
ZMAT5	365
RRP8	270
DDX3Y	252
NLRC3	210
TREX1	216
DGCR8	317
EPOP	365
NR1F3	341
NUPR2	235
RAVER2	317
TIAL1	365
YTHDC1	288
DDX60	472
OTUD5	121
RNF216	129
SIKE1	193
USP25	352
WRNIP1	160
ZC3HAV1	472
DECR	329
DEFB104A	396
MCTS1	395
ZNF224	472
DNAJB9	233
HERPUD2	233
KRT20	136
S100A1	368
H1FX	64
DGAT2	8
SOX21	150
ESS2	219
IGF2BP1	303
MVP	396
ZIC2	247
DIDO1	203
SYCE2	203
SYCE3	211
SYCP1	203
TEX12	203
NHP2	182
DKFZP434G1621	472
UBXN2B	204
P/CL.18	317
DTX2	219
HES2	157
HES3	119
HES4	211
HES6	351
HES7	248
MFNG	124
RFNG	242
WBP1	199
DKFZP586A1021	396
DKFZP586L2318	287
DKFZP666E157	472
DKFZP666M044	472
SEMA3C	215
DKFZP686C21148	204
RRN3P1	303
RRN3P2	303
DKFZP686E07254	353
DKFZP686F17268	274
DKFZP686H05229	94
DKFZP727A051	472
FLJ00092	472
TRAFIP10	472
TRAFIP20	472
DKFZP686L02273	396
DKFZP686L0787	472
DKFZP686L18142	60
DKFZP686M216	318
DKFZP686N1815	206
DKFZP686O2142	365
DKFZP761H087	103
DKFZP762F247	117
DKFZP779O2152	138
ELP3	191
LIN52	254
DKFZP781N0293	309
KREMEN1	136
KREMEN2	109
WIF1	106
PDHA1	256
PDHA2	61
PDHX	125
DLK1	325
EGFL7	211
DMBT1	395
MYPOP	252
DMRT1	366
DMRT3	232
DMRTA1	278
DMRTA2	207
ZMYM2	393
DNAJA2	289
DNAJA4	291
HSPA6	229
STIP1	254
DNAJB11	365
DNAJB12	365
DNAJB14	365
DNAJB8	205
DNAJB4	207
DNAJB5	365
TXNIP	472
DNAJC1	365
DNAJC17	222
DNAJC2	205
SOX11	203
DNAJC9	235
HESX1	278
DNTTIP1	161
DNTTIP2	327
DONSON	244
DPCD	164
DPEP1	395
DPF2	129
DPP6	78
DPPA4	245
EDF1	365
DYDC1	64
DR1	153
DRAP1	289
KAT14	57
MBIP	175
TADA2A	119
YEATS2	88
FOXD3	136
PERP	75
KRT16	304
DTD1	77
WDHD1	154
PARP9	472
DTYMK	278
DUOX2	63
DUOXA1	207
DUSP13	346
MEAK7	222
HSF4	395
DUT	396
DUX4L9	227
GMEB2	365
PCBD1	116
LIN54	242
RAD54L2	289
DYRK3	315
E2F7	259
GABPB1	249
INSIG1	306
IRF2BPL	179
KLF13	396
MAMSTR	256
NSMCE3	244
NUDT1	317
POGK	268
SFR1	245
TMEM106C	244
TMPO	365
TRIP13	177
ZNF496	254
EFCAB7	194
ECD	396
EZH1	186
NAIF1	76
EBAG9	386
IER2	204
UPK2	349
ZNF267	472
PIH1D1	158
ECE1	394
ECE2	144
ECEL1	264
ECM2	214
TRIM59	368
EDA	176
EDA2R	359
GAPD	176
ETB1	144
GPR148	144
KEL	181
GLDC	304
NIBAN2	396
PHF19	347
PTBP2	245
RIOX1	157
GFAP	472
SDF4	396
MFAP5	51
EFHD1	47
LOXL2	355
EPN3	346
GLUL	213
TPI1	285
WTIP	172
ERF	396
ETV2	335
FOXJ3	363
GLYAT	396
HSD11B2	396
INSIG2	219
ISL2	468
NAB2	363
NOTUM	144
PBX4	356
PHF14	395
SENP1	376
SHOX	396
SLC39A5	335
SPINT1	191
SYN1	389
SYN2	396
TFPI2	396
TNIP1	363
UNCX	365
ZBTB12	354
ZNF345	335
ZNF524	363
ZNF536	358
ZNF668	360
NAB1	109
EGR4	226
NFKBID	303
NFKBIZ	396
NKX3-1	314
NAA10	136
PRDM5	385
MAGEA1	372
EID3	304
NSMCE1	273
NSMCE2	216
ZNF346	225
MOS	365
IPO11	324
ENC1	341
HINT2	263
XPO4	134
ILF3	313
TNPO2	309
SBNO2	472
POU2F3	286
MYEF2	168
FUT4	114
MYOCD	348
FEV	64
UNC45B	270
ELN	396
FOXB1	208
ZBTB43	248
ELP1	101
ELP4	86
ELSPBP1	223
MSL3	163
PHF12	354
ZNF646	275
EMX1	132
EMX2	156
GLIS3	285
ENTPD1	396
ENTPD3	396
ENTPD8	396
SUPT20HL1	82
SUPT20HL2	82
FERMT1	297
GATA5	336
HOXD10	363
LGALS7	395
MBTD1	396
MRTFB	311
MSC	396
NR6A1	379
PLOD2	156
SCAP	193
SCN8A	396
SSBP2	365
TLE6	217
TLE7	217
TNFRSF19	315
YARS	367
ZMYND8	396
ZNF483	234
ZSCAN10	289
HOPX	277
EPC2	54
GYS1	539
GYS2	535
MYOC	196
PDF	213
ERP44	144
ESCO1	204
ESCO2	204
ESM1	396
HR	356
IGFBP4	227
KRT33B	89
KRT35	86
KRT9	139
LCOR	365
PSG1	226
REXO4	307
SLC34A2	375
TIMP4	356
TRIM55	346
TRPV5	539
WISP2	386
ZDHHC21	357
ZDHHC7	346
ZNF3	472
ZNF14	472
ESRP1	365
ESRP2	365
ESX1	213
F13A1	193
FGL2	396
THBD	354
SURF2	132
NHLH2	175
ZMYM5	328
SEMA6A	101
EVX2	207
MSH3	240
PNPT1	472
GMEB1	266
NEUROG1	363
SIX4	135
SMS	162
ZNF431	472
ZNF675	472
LIPE	539
FABP5	110
SLC10A2	291
FADS2	351
NPLOC4	354
FAM161A	182
FAM162A	327
FAM192A	331
LTBP1	178
SCG2	310
FAM220BP	472
FAM50B	235
FAM83G	184
FAM9C	185
TNFRSF11B	174
RNF183	260
FAXDC2	162
LTBP2	396
FBP2	249
PFKFB1	525
FBXL6	272
SAE1	345
FBXO42	256
FBXO48	256
MAGEC2	215
MAGEF1	230
UBE2QL1	215
FCRL3	354
FCRL6	354
FCRLA	354
FDFT1	289
RSAD2	472
POLQ	172
FEZF1	232
S100A13	184
RIPPLY1	66
SOX30	207
HDX	63
FICD	173
FIGLA	144
LHX8	100
FKBP1C	140
NUTF2	213
FKBP3	387
UPP1	139
LRFN3	18
NRP2	81
FLVCR1	199
GGT5	396
IRF2BP2	395
LRCH4	395
MT1A	396
MT2A	352
NMI	472
PTGDS	396
RFX1	289
RNASE4	367
RNF128	375
SDCBP2	370
SLC4A10	367
TOX4	386
TSPAN2	367
ZKSCAN2	372
ZNF564	472
PXT1	396
TXLNG	396
FOXQ1	216
GTSF1	366
PKDCC	191
PRM1	365
PRM3	364
SEBOX	284
SELENBP1	224
SRARP	191
MORN2	159
TP53INP2	137
VCX	136
RMDN3	178
PBX2	99
FOXD1	207
GATAD1	289
PLA2G10	406
OXCT1	75
GALT	180
HCFC2	196
NPM3	286
NUDT5	142
FTF	191
RBMY1C	237
PTPRE	310
SPHK2	396
UPK1A	112
GPR21	200
GPR52	108
G6PD	113
GAA	226
GABPB2	206
IGHMBP2	273
METTL23	302
THAP10	159
ZBTB26	44
ZNF205	472
GRAMD4	265
GALNS	395
PPAT	131
MBD3L1	252
MBD3L2B	263
MBD3L3	263
MBD3L4	263
MBD3L5	263
PITHD1	271
RHAG	173
SLC11A2	223
TENT5C	167
TRIM10	278
MMD	162
PKIA	539
TBX19	95
TBX18	112
PYHIN1	127
GATD3A	237
GATD3B	237
GBE1	310
GBP2	442
GBP5	472
GCGR	384
GCLC	396
GCLM	396
MBOAT4	167
MYO6-008	19
GK	356
GK2	356
GKAP1	378
GLMP	196
GLS2	372
GM2A	396
HEXA	104
TYMP	472
VAX2	174
PPM1G	234
PLA2G12A	438
PLA2G12B	438
PLA2G2D	438
PLA2G2E	438
PLA2G2F	438
PLA2G3	438
PLA2G5	438
PLA2G6	436
PDC	599
GNLY	396
GNS	215
SYAP1	105
MDK	291
LSAMP	102
LY6E	472
PRND	98
GPN1	365
RPAP1	365
GPR177	129
GPX3	298
GRHL1	44
GRP17	232
TBXT	472
GSDME	46
GSX1	295
GSX2	109
MKX	364
TBPL2	275
ZSCAN1	228
METTL14	365
METTL3	365
GUCA2A	396
PDZD3	109
GUSB	285
GYPC	395
YBX2	207
ZNF22	53
ZNF331	472
ZNF70	28
ZNF662	472
H2A/K	365
MACROD1	395
SPTY2D1	89
PRDM9	329
JADE1	114
KANSL1	145
KANSL2	145
KANSL3	145
KMT5B	358
KMT5C	301
MSL1	308
MSL2	321
PADI4	365
PHOX2A	396
HAS3	396
MYADM	16
HBZ	364
HCBF-C	305
LZTR1	109
TRPV2	167
HMG20B	315
IFRD1	364
NACC2	329
OVOL1	395
RCOR3	338
RERE	395
SINHCAF	372
SKOR2	395
ZNF395	472
ZNFX1	351
PGM2	365
TBC1D8	336
ZNF385A	356
PROX2	329
RREB1	369
TRIM50	130
ZNF607	472
NRIP2	364
NRIP3	329
PHGDHL1	314
UBAC2	316
HELB	240
HELQ	236
HELT	240
HEPACAM2	139
HEPH	34
KCMF1	240
ZBTB5	257
PTF1A	243
HFZO1	117
HFZO2	117
HGH1	278
HILPDA	298
SSX4	298
TSGA10	319
TUFT1	302
ZNF197	346
ZNF518A	310
HIGD2A	346
NKX1-2	42
PLPBP	18
TIGAR	23
HMBS	395
OLA1	330
HOXD11	269
HMGCS1	231
HMGCS2	351
HMX2	213
ZBED3	175
KCTD1	134
KIAA1522	161
LBX2	354
MAGEA12	337
NR1I3	346
SLC2A2	472
VWDE	354
KHDRBS2	255
HNRNPA1L2	270
HOXA13	365
HOXB8	472
HOXC5	210
OGFOD1	365
RASGEF1A	352
RGL3	396
HSBP1	343
SCD	330
HSD17B2	539
HSD17B7	539
MTHFR	323
IL32	172
MNS1	178
ITGB1BP2	374
RPAP3	342
PSAT1	278
RNF10	278
TTC4	278
HSPBP1	365
RNF207	203
TOR2A	208
TRIM38	224
OSGEP	187
OSGEPL1	365
SIL1	365
TANGO2	365
SYPL2	130
VEPH1	283
METTL21A	365
PACRG	365
KIN	317
PRAMEF17	112
LPCAT3	164
THAP5	243
HYOU1	262
IARS2	66
PHF3	329
IDO1	472
IDO2	110
IFI44L	84
USP18	438
IFITM2	472
IFITM3	472
NENF	39
PPP4R2	236
TIPRL	175
IGFBP6	201
MYORG	65
MAP3K13	399
IL17RA	48
IL17RC	25
IL17RD	396
IL1RAPL2	160
MTPN	396
XPO5	215
INAVA	254
JADE2	22
INIP	305
PLAAT3	396
IPO13	223
NLRP12	380
PELI3	361
TLR5	396
LRMP	93
TRIM35	217
PLD4	180
RNF166	218
SLC11A1	396
TCP10L	472
IRX1	213
IRX4	365
USP43	239
SPON2	330
MRVI1	171
JAZF1	348
SCAF1	365
SCAF11	265
LENEP	396
MGP	396
MTCH1	396
NAT14	396
NQO2	396
PITX3	396
PSORS1C2	396
SLC38A6	396
TM4SF1	396
WFDC1	396
ZC3H4	396
PTGES	365
TRNP1	365
USP3	262
TFDP3	365
TADA3L	88
ZNF692	297
MSL3P1	181
KATNAL1	316
KCNC2	539
KCNG2	539
KCNS3	539
KCNN1	335
KCNN2	364
KCNN4	365
KCTD15	246
RNF25	355
UTY	114
NEIL2	238
KIAA0406	163
KIF21A	396
KLF9	396
QDPR	306
KRBA2	396
KYNU	396
NCAM2	128
ZNF281	352
RBAK	472
LACRT	142
SSBP3	171
SSBP4	170
PGM1	95
TALDO1	242
LEUTX	119
RRBP1	255
NEIL1	90
LINC00473	248
PLIN5	195
LIPG	396
TNIP3	316
LLDBP	176
LMBRD1	273
TBC1D31	255
WDR67	255
LOC392884	274
LOC84661	157
SCEL	396
LRWD1	66
ZNF473	396
VSTM1	329
ZNF490	472
ZNF584	472
ZNF35	10
ZNF417	472
PJA1	76
NR2C2AP	254
SNCG	396
TNFRSF25	396
TRIM14	295
MYCL	295
MYCLP1	281
ZC3H13	27
MBNL3	334
MBOAT1	130
MBOAT2	130
MBOAT7	130
SPIN2B	179
USP17L1	178
USP17L5	178
ZNF136	472
ZNF497	180
ZNF613	472
MTBP	274
RFWD3	355
SUMO1P1	216
TRIM4	270
ME1	212
ME3	351
TSC22D2	196
TRFP	75
MID2	208
SDR16C5	396
RFTN1	165
VGLL2	165
WDR4	374
MGC16025	324
MGLL	396
MICALCL	289
SENP5	166
TYR	131
MLF2	209
TRPM7	133
MNDA	343
MNX1	215
RASSF6	116
MPST	223
MRFAP1	277
ZNF597	472
MRNIP	156
SPO11	165
MRE11A	178
MROH2B	539
TCP11	539
SCAI	179
SC5D	148
MSRA	44
MSRB1	119
MSRB2	39
MSRB3	39
MT-ND4L	539
MTRNR2L1	184
PAFAH2	346
PAICS	346
PARP10	354
SBK2	346
SLC1A5	346
SLC22A12	346
RPE65	134
MYT1L	65
MZB1	263
PRAMEF11	240
ZNF462	286
NBLA02942	274
NDRG3	306
NDUFC2-KCTD14	539
NEMP1	113
NEMP2	113
RCAN1	177
TXNRD2	155
TXNRD3	91
PON1	149
PAEP	396
SETD6	396
SULF2	396
RWDD3	368
ZNF138	138
ZNF253	472
ZNF273	472
ZNF519	472
ZNF555	472
ZNF77	472
ZNF92	124
SS18L2	300
ZNF101	472
ZNF43	472
ZNF430	472
ZNF556	472
ZNF695	113
ZNF714	472
USF3	395
SMPD2	181
STAG3L1	297
STAG3L2	297
STAG3L3	297
STAG3L4	297
NIPSNAP2	206
PYDC2	79
SCD5	243
POFUT1	365
SCX	92
NPR2	163
NPR3	41
SLCO1B7	92
RASSF4	310
RNF130	318
ZNF624	472
SAFB2	369
NSD1	396
ZNF2	472
ZNF57	472
NSMCE4A	213
ZNF100	472
ZNF114	472
ZNF479	472
ZNF680	472
ZNF730	472
ZNF737	472
ZNF98	472
POM121B	238
POM121L12	238
POM121L2	238
OARD1	206
SPATA20	289
TET1	260
OLFML3	289
OMA1	23
RIPPLY3	76
OTP	207
P3H4	12
PLOD3	80
UBE2E2	271
PYCR1	88
ZNF365	242
ZNF169	472
VSX2	170
PAXX	199
PBLD	81
ZNF157	472
RNASEH2A	232
SETMAR	281
U38	260
ZRANB3	232
PDCD2	233
SLC22A4	396
SLC22A5	395
ZNF235	472
ZNF471	472
SENP6	255
PHOX2B	207
PIEZO1	20
PKD1L1	20
PKD2L2	20
PKHD1	20
PKM2	109
PLAAT4	252
PLSCR3	271
PLSCR4	139
SEMA6D	80
SEMA6B	60
SEMA6C	60
SEMA4A	64
SEMA4B	405
SEMA4G	148
ZNF506	472
PRRC2A	162
SCML2	258
ZFP1	472
SLC27A1	360
SLC27A4	360
TNP1	217
PPIL3	293
PPM1J	297
TRPM8	539
ZNF160	472
ZNF517	472
ZNF550	472
ZNF611	472
ZNF764	472
ZNF785	472
PRDM2	347
TTF2	539
TNP2	539
PRMT8	315
ZNF436	472
RNF113B	247
USB1	247
PRRG1	95
SPPL2B	298
UBE3C	306
STAP2	396
PVRIG	251
TRAF3IP3	137
SLF1	180
SHISA2	289
RPAIN	240
RANBP3L	184
TMSB10	240
TSHZ1	107
TSHZ2	107
RASSF3	106
USP4	395
ZNF324B	369
ZDHHC13	387
ZNF546	472
RIPK4	315
RNASEH1	235
RNASEH2B	85
RNF133	278
RNF150	210
RNF165	235
SLFN11	235
SOBP	143
SLC22A2	395
SLC5A1	395
S100A2	69
S100G	86
SAP25	227
ZKSCAN4	21
ZNF444	75
ZSCAN32	472
SFMBT2	274
SELENOP	256
YTHDF2	186
SHFL	472
UNK	276
SLC22A1	395
SLC22A3	395
SLC34A3	140
SLC44A1	395
SLC44A2	395
SLC44A3	395
SLC44A4	395
SLC44A5	395
SLC5A7	395
ZCCHC12	191
ZCCHC18	184
SOX12	290
ZNF189	472
SYT-SSX1	170
SYT-SSX2	170
ZC4H2	396
SMPDL3B	157
TGM4	395
SP9	207
SPPL2A	253
SQLE	148
ZNF208	472
ZNF845	472
TRIM34	472
ZFP28	472
ZFP30	472
ZFP37	472
ZFP57	472
ZFP69	472
ZFP69B	472
ZFP82	472
ZFP90	472
ZFP92	472
ZIK1	472
ZIM3	472
ZNF10	472
ZNF112	472
ZNF12	472
ZNF132	472
ZNF133	472
ZNF135	472
ZNF140	472
ZNF141	472
ZNF154	472
ZNF155	472
ZNF17	472
ZNF177	472
ZNF180	472
ZNF181	472
ZNF182	472
ZNF19	472
ZNF195	472
ZNF20	472
ZNF200	472
ZNF211	472
ZNF214	472
ZNF221	472
ZNF222	472
ZNF223	472
ZNF227	472
ZNF229	472
ZNF230	472
ZNF233	472
ZNF234	472
ZNF248	472
ZNF25	472
ZNF251	472
ZNF254	472
ZNF256	472
ZNF26	472
ZNF264	472
ZNF268	472
ZNF275	472
ZNF282	472
ZNF283	472
ZNF284	472
ZNF285	472
ZNF286A	472
ZNF30	472
ZNF304	472
ZNF311	472
ZNF316	472
ZNF317	472
ZNF320	472
ZNF324	472
ZNF333	472
ZNF334	472
ZNF337	472
ZNF33B	472
ZNF34	472
ZNF343	472
ZNF347	472
ZNF354B	472
ZNF354C	472
ZNF37A	472
ZNF382	472
ZNF383	472
ZNF404	472
ZNF415	472
ZNF416	472
ZNF418	472
ZNF419	472
ZNF426	472
ZNF429	472
ZNF432	472
ZNF433	472
ZNF439	472
ZNF44	472
ZNF440	472
ZNF442	472
ZNF443	472
ZNF45	472
ZNF454	472
ZNF461	472
ZNF468	472
ZNF470	472
ZNF480	472
ZNF484	472
ZNF486	472
ZNF492	472
ZNF514	472
ZNF527	472
ZNF528	472
ZNF529	472
ZNF530	472
ZNF534	472
ZNF540	472
ZNF543	472
ZNF544	472
ZNF547	472
ZNF548	472
ZNF549	472
ZNF551	472
ZNF552	472
ZNF554	472
ZNF557	472
ZNF558	472
ZNF559	472
ZNF560	472
ZNF561	472
ZNF562	472
ZNF563	472
ZNF565	472
ZNF566	472
ZNF569	472
ZNF570	472
ZNF571	472
ZNF577	472
ZNF582	472
ZNF583	472
ZNF585A	472
ZNF585B	472
ZNF589	472
ZNF596	472
ZNF599	472
ZNF600	472
ZNF605	472
ZNF606	472
ZNF610	472
ZNF614	472
ZNF615	472
ZNF616	472
ZNF619	472
ZNF620	472
ZNF621	472
ZNF623	472
ZNF627	472
ZNF630	472
ZNF641	472
ZNF658	472
ZNF665	472
ZNF667	472
ZNF669	472
ZNF670	472
ZNF671	472
ZNF674	472
ZNF676	472
ZNF677	472
ZNF679	472
ZNF682	472
ZNF684	472
ZNF688	472
ZNF699	472
ZNF7	472
ZNF700	472
ZNF701	472
ZNF705A	472
ZNF705D	472
ZNF705E	472
ZNF707	472
ZNF708	472
ZNF709	472
ZNF716	472
ZNF717	472
ZNF721	472
ZNF726	472
ZNF727	472
ZNF729	472
ZNF735	472
ZNF736	472
ZNF749	472
ZNF761	472
ZNF763	472
ZNF765	472
ZNF766	472
ZNF772	472
ZNF773	472
ZNF777	472
ZNF778	472
ZNF780A	472
ZNF780B	472
ZNF782	472
ZNF783	472
ZNF786	472
ZNF79	472
ZNF790	472
ZNF791	472
ZNF799	472
ZNF806	472
ZNF81	472
ZNF813	472
ZNF814	472
ZNF816	472
ZNF829	472
ZNF836	472
ZNF84	472
ZNF841	472
ZNF846	472
ZNF85	472
ZNF850	472
ZNF853	472
ZNF860	472
ZNF878	472
ZNF879	472
ZNF891	472
ZNF90	472
ZNF91	472
ZNF93	472
ZNF99	472
TPK1	396
VAX1	213
UBXN8	200
ZKSCAN1	252
ZIC4	207
VGLL3	61
TREML4	26
TNFRSF18	298
TNFSF4	276
USP48	245
ZNF451	287
WBP2NL	156
ZBTB40	274
ZNF445	81
ACAN	242
ADORA1	599
AMBP	354
AP1G2	245
CASK	192
CD79A	354
CD79B	354
CHERP	365
COL3A1	291
COMP	285
CTHRC1	290
CXCR3	539
EIF4A2	255
FLCN	228
FLRT3	195
GNAS	599
GPC3	241
LAMB3	263
LAMC3	263
MYL2	282
OXTR	426
PLCG2	472
PRKACB	599
PRKACG	599
RPL11	372
RRAGD	241
RYR1	245
SEC16A	197
TRAF2	432
TRAPPC6B	179
ITGA7	273
RFWD2	86
RAGE	187
COBRA1	115
KPNA2	354
KPNB1	350
DAP3	166
DLD	133
CDCP1	276
ZSCAN4	181
PPIB	185
PEBP4	34
TAGLN	187
PDP2	113
RASGRP3	300
PDP1	113
AHNAK	196
PIGQ	110
ZDHHC3	241
RABGAP1	133
RBBP9	146
PRKRA	225
THOC1	343
RBP3	45
TAL2	167
ZCCHC7	206
ZRANB2	203
PNRC2	255
MS4A2	367
HIST1H1B	32
DRG1	139
GMCL1	80
HIST1H2AJ	31
HIST2H4A	34
HIST2H3C	18
HIST1H2BG	55
RNASEN	87
C14orf106	87
VGLL4	69
SHD	108
ZDHHC16	108
MINA	69
WDR12	140
ACAT2	206
TTRAP	121
BCAS2	365
DHFR	126
HIST4H4	38
HDAC11	184
IRAK1BP1	275
KLF8	43
NUP153	359
TSLP	304
TAZ	329
NISCH	175
EFCAB6	148
COX5A	108
N4BP2	332
PCMT1	248
H3F3A	79
MYST4	124
IARS	240
CSTF1	365
NUP50	343
CDA	61
ARL5A	77
PTRF	10
ECSIT	203
NUP88	343
RGPD5	59
KIF1A	133
VPS37A	289
FBXW2	307
DDX54	282
METTL1	137
CIDEA	118
CDH3	298
HECW2	257
ELAC2	63
TACC2	201
ATP7B	84
THOC4	47
SENP3	280
HIST1H2AE	7
DPM1	266
PDZK1IP1	108
SETBP1	22
NDUFA13	481
CDH16	203
TCOF1	184
DNASE1	159
ATF7IP2	160
FBXL12	350
PREB	236
RAB30	188
KCNK1	100
CDK20	133
CHRNB1	88
MYL1	149
MAPK1IP1L	188
CUEDC2	255
CCDC101	64
CTNNBL1	365
STAC3	38
GCSH	113
RAI2	142
EIF1AD	76
CRYBA2	20
C2orf65	11
C21orf7	19
ELOF1	133
C18orf25	100
