gene	nr_patients	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	degree	closeness	betweenness	eigenvector	kcore	clusteringcoeff	leverage	information	bridging	average_neighbors	class
GIGYF1	105.0	7.0	2.0	1.0	0.0	87.0	7.0	0.0	1.0	0.0	0.040933760544039764	0.4945509814701032	8.815800586713607e-05	0.007470626517670123	365	0.2462670926517572	-0.1135	0.0029950784668360503	1.3057961147341983e-07	1122.7284345047924	
LGMN	45.0	2.0	1.0	0.0	0.0	36.0	5.0	1.0	0.0	0.0	0.010462303014451056	0.4425826242982	1.4902994568161511e-05	0.0010520019349011852	154	0.691745283018868	-0.5179	0.0024669171480545303	1.8007870158458676e-07	775.4	
BID	19.0	1.0	1.0	2.0	0.0	14.0	1.0	0.0	0.0	0.0	0.03295625449552083	0.4853225857637016	0.00010848407109121848	0.004703285283270858	298	0.22966171226608606	-0.0148	0.002942445547178352	1.3898595273431987e-07	832.7539682539682	
MELK	48.0	4.0	0.0	1.0	0.0	42.0	0.0	0.0	0.0	1.0	0.01961681815209573	0.4763729246487867	2.458323778347576e-05	0.002494091120039591	252	0.440891861761427	-0.3278	0.0027734837979108058	1.0330464253171876e-07	1002.84	
USP45	59.0	6.0	0.0	0.0	0.0	48.0	4.0	0.0	1.0	0.0	0.07879421957758452	0.5064913558985229	0.0001908702558731874	0.00998169281501638	396	0.2755324575067893	0.2171	0.0031043389887468807	7.87826068148822e-08	930.6721991701244	
CDK18	50.0	3.0	0.0	0.0	0.0	41.0	2.0	0.0	4.0	0.0	0.04642646962662656	0.4969293257514216	0.00017322305335179086	0.0069389963258420905	365	0.20415979657919306	-0.0066	0.003021204188413225	1.7872365570564014e-07	1010.8112676056337	
PPP4R3B	88.0	8.0	2.0	1.0	0.0	67.0	5.0	0.0	5.0	0.0	0.05178839992153273	0.4883446161706476	1.9024329719592384e-05	0.016701163668848832	539	0.8049042894175638	-0.1456	0.0030414973596954767	2.8796862202893526e-08	1216.5555555555557	
KDM6A	282.0	38.0	27.0	2.0	1.0	115.0	59.0	0.0	40.0	0.0	0.07343228928267835	0.4999346191565871	0.0001775721889371455	0.010187923608178098	396	0.29073194889548143	0.1981	0.003095366699156658	7.228000872417292e-08	919.60106856634	driver
TRIP6	49.0	2.0	2.0	0.0	0.0	41.0	3.0	0.0	1.0	0.0	0.041326096907081666	0.490679244072256	0.00012909607344899657	0.007039320052757769	352	0.20476840056972054	0.0147	0.0029969152921468577	1.2222497639993414e-07	986.6898734177215	
MAPK6	56.0	0.0	1.0	0.0	0.0	46.0	7.0	1.0	1.0	0.0	0.055057869613548686	0.4984193201447055	0.00011453818392652532	0.008216482058568295	389	0.2839510705782337	0.0575	0.003052421583135002	8.81251358229015e-08	966.8646080760096	
BUD23	35.0	0.0	0.0	0.0	0.0	28.0	3.0	0.0	3.0	1.0	0.017982083306087752	0.4417133614464791	1.087707302848703e-05	0.0009367296444648667	255	0.8844591904445919	-0.2467	0.0027367374153404738	4.669582522497155e-08	600.1672727272727	
TRAF7	57.0	3.0	0.0	0.0	0.0	50.0	2.0	0.0	2.0	0.0	0.024978748447001896	0.4832674988149786	8.764752677490322e-05	0.003458570674789648	269	0.2716054472248561	-0.1981	0.0028606702497869538	2.383491710492238e-07	977.48167539267	driver
ANKRD13B	35.0	0.0	0.0	0.0	0.0	32.0	1.0	1.0	1.0	0.0	0.060812136271496765	0.4990210794230895	0.00012519808730309222	0.008557569816849213	396	0.3870782550320033	0.0525	0.0030684928673359447	8.796351669526652e-08	1017.7505376344086	
RABEPK	39.0	1.0	0.0	0.0	1.0	34.0	0.0	0.0	3.0	0.0	0.0077813378669979736	0.4115114495600463	7.68395614035176e-06	0.0004532963542464749	112	0.4188861985472155	-0.4664	0.0022799858367093017	1.369684086962018e-07	536.1932773109244	
RASD2	41.0	0.0	0.0	0.0	0.0	37.0	4.0	0.0	0.0	0.0	0.1307787876806382	0.5240918437285812	0.0007193710755819982	0.028894306233568725	599	0.2452616308154077	0.3905	0.0031538114639688497	1.1272972857218075e-07	1005.2165	
ADRA1D	46.0	0.0	0.0	0.0	0.0	42.0	4.0	0.0	0.0	0.0	0.06650101353560453	0.4744369299497425	3.9522367846436246e-05	0.018894797614838373	599	0.6529723054529688	0.0457	0.0030815160440578874	2.8292745084555274e-08	1034.912487708948	
LIN54	47.0	2.0	0.0	0.0	0.0	42.0	2.0	0.0	1.0	0.0	0.01680507421696201	0.4668192918192918	2.030806855696426e-06	0.003144334123272021	242	0.5576361867704279	-0.4738	0.0027098149824428	1.831404980654648e-08	1205.1517509727626	
GSTT2	6.0	0.0	1.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.003073301510494998	0.3839568164699975	1.6395941720236436e-06	0.00015363385380601308	38	0.8001850138760407	-0.3095	0.0015483499834644948	5.2634699092741956e-08	306.21276595744683	
TSPAN14	20.0	0.0	0.0	0.0	0.0	19.0	1.0	0.0	0.0	0.0	0.03622572418753679	0.49335440996193297	2.5275167812902867e-05	0.006129147760090692	346	0.35794256467838703	-0.1196	0.002966699865791082	4.494191292787898e-08	1042.864620938628	
S100A7	23.0	0.0	0.0	0.0	0.0	22.0	1.0	0.0	0.0	0.0	0.0739554044334009	0.5088338046913989	0.00032616411372546155	0.011934194462208302	396	0.19023184119308625	0.1689	0.0030964213657743217	1.3974641000277109e-07	1044.1237842617154	driver
APPBP2	48.0	1.0	0.0	0.0	0.0	40.0	6.0	1.0	0.0	0.0	0.030406068135748383	0.4926392423412686	0.00011728083045867137	0.0056435059888307396	307	0.23875602521319986	-0.1974	0.0029206472283206577	1.9630791269787604e-07	1200.9763440860215	
FGD2	80.0	0.0	2.0	0.0	0.0	70.0	5.0	0.0	3.0	0.0	0.0232786242071536	0.462863196125908	3.5836198771146835e-06	0.0036429686692103563	298	0.6842696629213483	-0.293	0.002836895745869673	1.5935315744554982e-08	950.4129213483146	
ZC3H4	122.0	3.0	0.0	5.0	0.0	104.0	7.0	0.0	3.0	0.0	0.0646701105080756	0.5025137186606644	7.640486598072643e-05	0.013443575540651209	396	0.27507235460510965	0.0313	0.0030779151127269767	5.5437684205038633e-08	1195.8129423660264	
CAMK1	31.0	1.0	0.0	1.0	0.0	26.0	2.0	0.0	1.0	0.0	0.02805204995749689	0.485014747391456	1.8631061339056893e-05	0.005827340568152579	330	0.33046859682373697	-0.2423	0.002897448221251032	5.198727946835224e-08	1140.6410256410256	
CIAO1	30.0	1.0	0.0	0.0	0.0	21.0	5.0	1.0	2.0	0.0	0.0057542666579480815	0.4358221715588487	3.4340451965685336e-05	0.0006953042584091207	71	0.2455590386624869	-0.479	0.002059180949538715	3.8465331243746366e-07	821.25	
FOXP4	67.0	12.0	2.0	0.0	0.0	50.0	2.0	0.0	1.0	0.0	0.0013731772706467012	0.3883837870784234	1.5197564848779742e-08	0.0002297587384900852	21	0.6761904761904762	-0.9223	0.0009623637427865863	1.7177707973572065e-08	1059.952380952381	
LILRB4	126.0	2.0	1.0	0.0	0.0	113.0	6.0	0.0	1.0	3.0	0.026613483293009874	0.4713079388560158	1.6092572683637218e-05	0.0040783809684075065	302	0.4567724912552499	-0.1929	0.002880910671496973	4.472815645619559e-08	955.2285012285013	
CTSH	32.0	2.0	2.0	0.0	0.0	26.0	2.0	0.0	0.0	0.0	0.0465572484143072	0.4945030071784259	7.861081465940835e-05	0.0103224204141295	396	0.4228456517960145	-0.1528	0.0030218217940661853	9.828788988040364e-08	1294.5758426966293	
H3F3C	32.0	4.0	0.0	0.0	0.0	25.0	3.0	0.0	0.0	0.0	0.022690119662590727	0.4754990361295939	1.2355031765461216e-05	0.0029055876247340105	273	0.3596475154503507	-0.2409	0.0028281302250268425	4.9155149622687354e-08	884.6801152737752	driver
DUSP11	31.0	0.0	0.0	1.0	0.0	24.0	4.0	0.0	2.0	0.0	0.0016347348460079775	0.392813110038015	4.3542819428432274e-07	0.0001397745595026167	25	0.31	-0.7985	0.001081330952894778	1.2046642901879715e-07	611.44	
UPP2	37.0	1.0	0.0	0.0	0.0	32.0	3.0	0.0	1.0	0.0	0.0073236121101157405	0.4631154987584034	2.8053863075260793e-06	0.0007037931462915008	105	0.4116795366795367	-0.5454	0.0022397807886811033	6.949971629287144e-08	733.8214285714287	
ZNF268	55.0	0.0	0.0	3.0	0.0	49.0	2.0	0.0	1.0	0.0	0.06211992414830315	0.497948684553269	2.4420817325071104e-05	0.014640560386215928	472	0.5822017636293051	-0.0424	0.00307176553924158	2.463077093283853e-08	1235.1926315789474	
PBK	14.0	0.0	1.0	0.0	1.0	11.0	1.0	0.0	0.0	0.0	0.040933760544039764	0.4899718057157503	7.813048643758135e-05	0.005589917418209715	343	0.3066325878594249	-0.0552	0.00299491096565998	9.960820530823024e-08	981.9057507987219	
SLC2A3	71.0	2.0	2.0	0.0	0.0	61.0	5.0	0.0	1.0	0.0	0.000653893938403191	0.359962339649288	7.287871644079041e-09	4.547804235755674e-05	10	0.6888888888888889	-0.9365	0.0005423249608718613	2.1714871665208165e-08	475.1	
PRDM7	39.0	1.0	0.0	0.0	0.0	34.0	1.0	0.0	3.0	0.0	0.023147845419472964	0.479179069403102	6.712478274593308e-06	0.0040812719109777785	303	0.4091643859733359	-0.3611	0.002835361523048052	3.3154308813062346e-08	1081.285310734463	
UBE2H	13.0	0.0	0.0	0.0	0.0	12.0	1.0	0.0	0.0	0.0	0.02609036814228732	0.4692399742260133	0.00011157385893657143	0.0033982666549320127	307	0.6283925895139859	-0.2893	0.002874436251811593	2.3667112815840803e-07	972.561403508772	
PIGQ	59.0	2.0	0.0	0.0	0.0	55.0	1.0	0.0	1.0	0.0	0.007846727260838291	0.4589047261815454	0.00020843179184294332	0.0010948680637022864	110	0.5850140056022409	-0.5556	0.0022767242824768947	1.7859662122889252e-06	959.125	
ZNF501	23.0	1.0	0.0	0.0	0.0	20.0	2.0	0.0	0.0	0.0	0.011377754528215524	0.4691104294478528	1.4520583832243822e-06	0.002392678383079673	173	0.4543884127300512	-0.6669	0.002516232853965244	3.636157494519274e-08	1407.1149425287354	
GFM2	60.0	0.0	3.0	0.0	0.0	52.0	4.0	0.0	1.0	0.0	0.006342771202510953	0.3512241054613936	2.101984980127922e-08	3.28401129301796e-05	96	0.9961340206185568	-0.1087	0.0021038551474496557	2.59306972479721e-10	134.4742268041237	
ZNF764	24.0	1.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.08906035441051463	0.5121910375778685	0.00043611661183057493	0.017273813206754248	472	0.32429078989815946	0.2164	0.0031185120616360213	1.3827928786311588e-07	1070.226872246696	
DCHS1	292.0	11.0	1.0	1.0	0.0	255.0	22.0	0.0	2.0	0.0	0.011050807559013928	0.4176931690929451	1.3410746993534325e-05	0.0005621019950825142	129	0.6453226260918569	-0.1529	0.0024928978112485987	8.115103935249548e-08	370.75147928994085	
STK36	111.0	2.0	0.0	0.0	0.0	102.0	6.0	0.0	1.0	0.0	0.01085463937749297	0.4564529608404966	1.786429508481034e-05	0.0018712241276445632	146	0.4303760496531581	-0.5543	0.0024879440921942567	1.6239403468977465e-07	1117.6144578313254	
EHD4	38.0	1.0	0.0	1.0	0.0	32.0	3.0	0.0	1.0	0.0	0.004315699993461061	0.44883045226425616	1.4249123374948225e-06	0.0010627237710806104	65	0.5305361305361306	-0.797	0.0018462997217204426	1.5622764335387572e-07	1588.7121212121212	
HOXD13	32.0	0.0	1.0	0.0	0.0	28.0	2.0	0.0	1.0	0.0	0.04152226508860263	0.490899752832793	6.270739155260992e-05	0.006661609972615826	365	0.2780993069872575	-0.0202	0.0029980184698861264	7.129006487104619e-08	979.2220472440944	driver
OR8H1	106.0	2.0	2.0	0.0	1.0	94.0	6.0	0.0	0.0	1.0	0.06695873929248676	0.4914203084832905	1.00893894720417e-05	0.021719932931202952	599	0.766745708088954	-0.0283	0.003082537670065296	9.856620068685018e-09	1208.2490234375	
HBA2	6.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.003073301510494998	0.4291326430395376	1.7002161951947e-06	0.0002964370886989299	45	0.515263644773358	-0.6657	0.0015702731903798279	1.4466198151165998e-07	722.1063829787234	
SRGAP3	160.0	4.0	2.0	0.0	0.0	142.0	7.0	0.0	5.0	0.0	0.024455633296279342	0.4727649313713368	1.3893412113309357e-05	0.003843363210259826	298	0.5806225000358418	-0.2656	0.002853723211201173	5.2328400354051506e-08	971.644385026738	false_driver
PCDHA10	166.0	1.0	0.0	0.0	0.0	158.0	7.0	0.0	0.0	0.0	0.005558098476427124	0.3905260469867212	5.434038748685408e-06	0.00014627980786493727	82	0.9579831932773109	-0.3124	0.002030743615946698	9.422765865288808e-08	281.6235294117647	
CYTH1	38.0	1.0	0.0	1.0	0.0	33.0	2.0	0.0	1.0	0.0	0.008958346956123717	0.4492127834567031	6.881971782743596e-06	0.0011595306702392298	117	0.3266423357664234	-0.4605	0.002372557644787652	9.915472106231374e-08	839.0802919708029	
CHRNA6	60.0	4.0	3.0	0.0	0.0	51.0	2.0	0.0	0.0	0.0	0.0020924606028902113	0.4126885608656934	3.0694218869477026e-06	0.00037568901842363557	25	0.6854838709677419	-0.5333	0.001252408468784583	2.1305625790341033e-07	1053.09375	
P2RX1	42.0	0.0	2.0	0.0	0.0	36.0	2.0	1.0	1.0	0.0	0.05767344536716145	0.5026128109902389	0.0001262020321245213	0.010383084883246272	396	0.28592276865343186	0.0129	0.0030601450919923194	9.241533744547336e-08	1158.5249433106576	
DYNLRB2	20.0	0.0	0.0	0.0	0.0	18.0	1.0	0.0	1.0	0.0	0.007454390897796378	0.4095278900998848	4.571846353971263e-06	0.000392791233367682	96	0.6104642136314237	-0.3783	0.002248435134982079	6.477617674238793e-08	479.8245614035088	
ZFP42	109.0	1.0	1.0	0.0	0.0	98.0	9.0	0.0	0.0	0.0	0.00876217877460276	0.4572171729251375	1.473744737628116e-06	0.001383805366104832	130	0.4189204354169005	-0.6355	0.002359739429871111	4.1712175314142354e-08	1111.8283582089553	
DYNC2LI1	40.0	1.0	1.0	0.0	0.0	34.0	2.0	1.0	1.0	0.0	0.00941607271300595	0.4164193328795099	6.199738307930352e-06	0.0004679490031604724	110	0.5883838383838383	-0.3361	0.002401167853435373	6.245434124957268e-08	481.3819444444445	
PRSS1	105.0	3.0	0.0	2.0	0.0	94.0	4.0	0.0	1.0	1.0	0.0073236121101157405	0.4417006036449759	3.365139484104785e-05	0.0008462186701897647	91	0.27574002574002576	-0.4089	0.0022357970180458347	3.325294634544537e-07	700.9375	
PCDHGA5	171.0	4.0	0.0	0.0	0.0	159.0	8.0	0.0	0.0	0.0	0.00869678938076244	0.4410890946324017	1.672255909910525e-05	0.0007854582756771108	128	0.44862155388471175	-0.3438	0.002350720879056251	2.0466948507025067e-07	651.4887218045112	
YIPF2	19.0	0.0	0.0	0.0	0.0	17.0	2.0	0.0	0.0	0.0	0.000653893938403191	0.3361172773027979	6.130408683427892e-06	8.309238185241439e-06	9	0.7111111111111111	-0.4751	0.0005064169509765329	1.222541274743612e-06	218.4	
AURKAIP1	16.0	0.0	1.0	0.0	0.0	12.0	2.0	0.0	1.0	0.0	0.009285293925325313	0.4497412069168333	0.00014542696595082073	0.0004708673192480984	96	0.5028468684447108	-0.1051	0.0023745867474870733	9.981941308172914e-07	434.3309859154929	
OR4F21	3.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.06695873929248676	0.4914203084832905	1.00893894720417e-05	0.021719932931202952	599	0.766745708088954	-0.0283	0.0030825376700650193	9.856620068685018e-09	1208.2490234375	
UNC5C	154.0	7.0	3.0	0.0	0.0	136.0	8.0	0.0	0.0	0.0	0.03393709540312562	0.4862175309191492	2.271338749340983e-05	0.006824706813475294	354	0.4134696215621071	-0.2512	0.002950440305098433	5.8800950234580873e-08	1245.9287090558769	
SAP18	14.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.03988753024259465	0.4846919371196754	9.58751877191363e-05	0.006873459739256402	365	0.3663032652292121	-0.086	0.002989049511202988	9.642527366250325e-08	1059.3852459016393	
EXD2	51.0	0.0	0.0	0.0	0.0	43.0	4.0	0.0	4.0	0.0	0.027332766625253385	0.483618999430776	1.3533549196721153e-05	0.004837720839242179	307	0.3524491411655365	-0.289	0.0028895975107613037	4.598811586347596e-08	1213.562200956938	
SLC20A1	53.0	3.0	3.0	0.0	0.0	44.0	2.0	0.0	1.0	0.0	0.029621395409664558	0.4875972452493305	1.6995662368051367e-05	0.0069090134483090005	359	0.3295043857078669	-0.3179	0.002913586011221011	5.660739122501787e-08	1344.4326710816777	
CNR2	40.0	1.0	0.0	1.0	0.0	36.0	2.0	0.0	0.0	0.0	0.04740731053423135	0.4856770833333333	2.5462040421575054e-05	0.012393442787879072	438	0.5964259859020766	-0.1281	0.0030251160513853665	3.973349812351858e-08	1193.0537931034482	
HIPK3	86.0	1.0	1.0	0.0	0.0	78.0	5.0	0.0	1.0	0.0	0.017132021186163606	0.4738489186341947	2.398138097008334e-05	0.0030679857429751238	223	0.31324032640168464	-0.3969	0.002717915141993774	1.3936192487988508e-07	1122.1832061068703	
BMP10	69.0	2.0	1.0	0.0	0.0	63.0	3.0	0.0	0.0	0.0	0.00941607271300595	0.4550540066057666	1.6631607853878085e-06	0.0014376419116920913	133	0.6595765345765345	-0.4805	0.002403611196653573	2.7545886976261843e-08	971.2986111111113	
DDO	42.0	2.0	0.0	0.0	0.0	37.0	2.0	0.0	1.0	0.0	0.004708036356502975	0.4109806240090296	1.120958028081513e-06	0.00033205832998170183	65	0.8384194053208138	-0.3931	0.001904888295817794	2.8563166116750574e-08	555.125	
MYBPC3	136.0	3.0	0.0	1.0	0.0	116.0	10.0	0.0	5.0	1.0	0.007715948473157655	0.4197683355292051	7.629953629708546e-06	0.0004003743630220266	93	0.39576995509198903	-0.3156	0.0022726875405069576	9.224876583215362e-08	388.6949152542373	
IL7R	151.0	4.0	2.0	0.0	0.0	128.0	10.0	1.0	6.0	0.0	0.07657098018701368	0.4994284967832534	0.0001857417190338128	0.013022986304300148	472	0.2645821016444415	0.2375	0.003100753436984975	6.749337101616737e-08	862.3672075149444	false_driver
SLC35G1	19.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0017655136336886157	0.4318104811384685	1.6190881729756627e-07	0.00046408215713939757	27	0.4643874643874644	-0.8742	0.0011396667591518832	7.809595571723089e-08	1507.4444444444446	
ESM1	31.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.053030798404498786	0.4983868339579599	8.256660741229938e-05	0.010760223065752651	396	0.3067573944680397	-0.033	0.0030459928179353392	7.489984550494532e-08	1168.9580764488287	
ATF4	46.0	5.0	1.0	1.0	0.0	38.0	1.0	0.0	0.0	0.0	0.12371673314588374	0.5181608728061259	0.0006824410701943832	0.02525992822393066	539	0.1929357152999129	0.4205	0.0031495011801525165	9.519484793045137e-08	875.9080338266385	
CCDC112	35.0	2.0	2.0	2.0	0.0	25.0	3.0	0.0	1.0	0.0	0.008892957562283399	0.4386976477337923	2.3643678985143165e-05	0.0005537276718264163	119	0.6028322440087146	-0.3968	0.0023653333394441896	2.036819364963761e-07	506.29411764705884	
SCN3B	43.0	1.0	0.0	0.0	0.0	40.0	1.0	0.0	1.0	0.0	0.006277381808670634	0.4582584202325303	5.7516831657029935e-06	0.001160270453795748	83	0.3905701754385965	-0.5311	0.002129087867169871	1.3439003379943016e-07	1209.65625	
RNF7	12.0	0.0	0.0	0.0	0.0	9.0	1.0	0.0	2.0	0.0	0.025959589354606682	0.4725312075145223	5.7266265996993275e-05	0.0023848417792376514	274	0.4136707121593772	-0.0853	0.002872719215810757	1.1265624174660618e-07	698.1234256926953	
NDUFA11	3.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.03341398025240306	0.4074330624750233	4.80149388432769e-06	0.010150531592963329	481	0.8988680403668317	-0.2543	0.002945791035353486	1.1292059263505907e-08	945.6634050880626	
MAP3K14	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.06689334989864644	0.4986631016042781	9.880371724967791e-05	0.008952928682341248	396	0.2622997859409702	0.2076	0.003082654763809857	4.5107846284703047e-08	834.687194525904	
RPS11	15.0	0.0	1.0	1.0	0.0	12.0	1.0	0.0	0.0	0.0	0.04112992872556071	0.4750264024352364	7.829644241129785e-05	0.0028415189743109326	263	0.3554069243466021	0.156	0.0029949242571248786	6.023014387586258e-08	603.5325914149444	
PRKX	37.0	1.0	0.0	0.0	0.0	33.0	2.0	0.0	1.0	0.0	0.007454390897796378	0.4598015634395671	8.520012932851189e-06	0.001137832976821007	105	0.2440614811364695	-0.5563	0.0022516677270931727	1.7497882283487197e-07	975.7631578947368	
KCNMB4	26.0	0.0	1.0	0.0	1.0	22.0	1.0	0.0	1.0	0.0	0.05420780749362453	0.4879239383594423	2.5126429415170885e-05	0.01689311864214963	539	0.7549197857846308	-0.0974	0.00304945821032252	2.7221667249027478e-08	1162.3148371531965	
STAP2	32.0	0.0	0.0	0.0	0.0	26.0	4.0	0.0	2.0	0.0	0.04407245144837507	0.4962520686634001	3.0751560954979805e-05	0.010382753734435738	396	0.3552188923329262	-0.1759	0.0030108394022818484	5.016971472219381e-08	1300.7477744807122	
TNFAIP1	27.0	1.0	0.0	0.0	0.0	22.0	3.0	0.0	1.0	0.0	0.021382331785784345	0.482977513895907	2.0823019982810112e-05	0.004070497163943335	280	0.3376672107465151	-0.4266	0.002806966863237133	1.1679016240784116e-07	1280.880733944954	
ABTB2	77.0	3.0	1.0	0.0	0.0	64.0	6.0	0.0	3.0	0.0	0.0069312757470738244	0.4563712324679201	2.38592617134298e-06	0.0006703465641302643	100	0.4095238095238095	-0.5921	0.002201896227298325	7.52735474250292e-08	775.2169811320755	
SNF8	17.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.01680507421696201	0.4702789138657401	2.7326576696513866e-05	0.002337005229044264	220	0.6245440175097277	-0.4276	0.00270919590791316	1.521630543784693e-07	1020.4708171206224	
MOB3B	17.0	0.0	0.0	0.0	0.0	15.0	2.0	0.0	0.0	0.0	0.005231151507225528	0.4440734072826529	3.958401609267471e-06	0.0004969823173784161	73	0.3901898734177216	-0.5394	0.001992329046152099	1.1447838237546404e-07	755.575	
OR13C2	71.0	3.0	0.0	0.0	0.0	66.0	2.0	0.0	0.0	0.0	0.06695873929248676	0.4914203084832905	1.00893894720417e-05	0.021719932931202952	599	0.766745708088954	-0.0283	0.00308253767006654	9.856620068685016e-09	1208.2490234375	
CASTOR1	19.0	0.0	0.0	0.0	0.0	18.0	1.0	0.0	0.0	0.0	0.006735107565552867	0.4282553906468776	5.346739795092197e-07	0.0005877764669957536	97	0.8836855130401675	-0.4159	0.0021779740157757783	1.0575018520256003e-08	536.3106796116505	
STS	78.0	3.0	0.0	0.0	0.0	71.0	1.0	0.0	3.0	0.0	0.0007846727260838293	0.34004091252723795	0.0	1.8966728027883192e-05	12	1.0	-0.2919	0.0005621300667493722	0.0	139.41666666666666	
NGF	51.0	0.0	0.0	0.0	0.0	49.0	2.0	0.0	0.0	0.0	0.08539854835545675	0.5066088051147845	0.00020942893759093534	0.0143470393387026	396	0.2197121449484548	0.2733	0.0031138792353609408	6.170616793911851e-08	918.2266462480858	
GPD1L	23.0	1.0	0.0	1.0	0.0	20.0	0.0	0.0	1.0	0.0	0.0034656378735369122	0.4388990931006773	2.507936002295466e-06	0.0004633225036269829	51	0.4259796806966618	-0.6675	0.0016683043128632427	1.931919808614845e-07	983.0566037735847	
SCRT2	13.0	0.0	0.0	0.0	0.0	11.0	2.0	0.0	0.0	0.0	0.0052965409010658476	0.4253845511946817	3.719712982760379e-06	0.0006484143546607347	77	0.4030864197530864	-0.6054	0.0020028272371417134	1.0963512657130273e-07	712.0246913580247	
MMP3	77.0	5.0	1.0	0.0	0.0	63.0	4.0	0.0	4.0	0.0	0.027986660563656576	0.4784744383955948	0.00012242478087484476	0.004907680603531088	291	0.30460285845608354	-0.1504	0.002896004539987004	1.7745436084248687e-07	1040.7803738317757	
ARHGAP33	132.0	8.0	1.0	0.0	0.0	115.0	8.0	0.0	0.0	0.0	0.025174916628522854	0.4651580132007178	3.542807793569535e-06	0.004212185373214245	298	0.6490665584415585	-0.2815	0.0028633042478437318	1.4126300246662095e-08	1006.7116883116884	
CAV1	21.0	1.0	0.0	0.0	0.0	19.0	0.0	0.0	1.0	0.0	0.19518734061335247	0.5427283696500816	0.0029408920689951747	0.030345628834074594	539	0.10921228124536894	0.6403	0.003179187080560865	1.0713077206277315e-07	724.6820770519263	
PFDN1	6.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	1.0	0.02184005754266658	0.4771160265809752	6.767950829237737e-05	0.0021275504660025046	219	0.22493751236266207	-0.12300000000000001	0.002813671237002207	1.5139270100558426e-07	723.6766467065868	
TEAD3	30.0	2.0	0.0	0.0	0.0	26.0	2.0	0.0	0.0	0.0	0.018309030275289347	0.4692255768286696	9.313459675464666e-06	0.0031077549008973557	236	0.35565796210957507	-0.3274	0.00274590277091518	4.616776199783714e-08	1082.0535714285713	
