gene	bridging
TFR2	9.057557353295076e-08
TFRC	8.837485920328399e-08
TG	1.406972735367456e-07
TGFA	9.918052050386357e-08
TGFB1	8.216142137965139e-08
TGFB1I1	1.2238301681798678e-07
TGFB2	2.182315633891103e-07
TGFB3	8.934384063273468e-08
TGFBI	5.0884602200531696e-08
TGFBR1	1.0847876393681186e-07
TGFBR2	7.239640669276516e-08
TGFBR3	1.359854954345454e-07
TGFBRAP1	1.7344706813044518e-07
TGIF1	4.866857206222993e-08
TGIF2	6.18264211692757e-08
TGM1	3.5036775724195845e-07
TGM2	1.2313689204311231e-07
TGM3	4.9569836168280255e-08
TGM4	5.276875730292799e-08
TGM5	4.4890661369976066e-07
TGOLN2	1.3191414726865463e-07
TGS1	6.057022267176386e-08
TH	9.4659874027548e-08
TH1L	1.1405116417040109e-07
THADA	6.508549461442468e-09
THAP1	2.403475201857859e-07
THAP10	1.7574043799253125e-07
THAP11	2.860223345861102e-08
THAP12	5.2074262418087903e-08
THAP2	4.802039017889102e-08
THAP3	7.734922362517154e-08
THAP4	7.566963357134694e-08
THAP5	1.2560949183930303e-07
THAP7	9.863576077443207e-08
THAP8	1.2052956473306958e-07
THBD	1.6295697715826654e-07
THBS1	1.0424475999379914e-07
THBS2	4.481281607905787e-08
THBS3	1.8826775224773793e-08
THBS4	1.855415546757512e-08
THEG	9.793984742986188e-08
THEM4	7.940692642806029e-08
THEMIS	6.570752434443293e-08
THEMIS2	3.061389853336726e-08
THNSL2	1.676249397815535e-07
THOC1	8.965031365786502e-08
THOC2	2.446386738814088e-08
THOC3	1.398560835706047e-08
THOC4	3.0638442560295874e-07
THOC5	1.9126012092512167e-07
THOC6	1.3986686931435864e-08
THOC7	7.555961031190016e-08
THOP1	2.272931338620464e-07
THPO	1.813894327395707e-08
THRA	9.418921178537706e-08
THRAP3	8.479597146309557e-08
THRB	7.2147710898966e-08
THRSP	0.0
THUMPD1	4.515021680106074e-08
THUMPD3	9.320827280622787e-09
THY1	3.815276534030976e-07
TIA1	4.694860815597318e-08
TIAF1	5.367465371727255e-08
TIAL1	6.953931687933847e-08
TIAM1	8.469285447726058e-08
TIAM2	4.7520084248250214e-08
TICAM1	4.127395795169282e-08
TICAM2	3.727250957903681e-08
TICRR	1.5281304305648352e-08
TIE1	5.349165626747288e-08
TIFA	8.810294380520928e-08
TIFAB	1.1399766296915013e-07
TIGAR	7.439566698192018e-08
TIGIT	5.4369974171820926e-08
TIMELESS	4.8856625748960874e-08
TIMM10	2.6077206030002953e-07
TIMM10B	2.940388370205884e-07
TIMM13	8.517240696607131e-08
TIMM17A	3.7783790796169636e-07
TIMM17B	4.618684408625871e-08
TIMM21	2.331156840373561e-08
TIMM22	1.4562227522720978e-07
TIMM23	1.1611688926265674e-07
TIMM29	4.665818952042248e-07
TIMM44	4.0198043454769965e-07
TIMM50	6.128274126047405e-07
TIMM8A	7.442659941448443e-07
TIMM8B	2.698869171885054e-08
TIMM9	2.6077206030002953e-07
TIMMDC1	1.5245051831039283e-08
TIMP1	7.027560130607675e-08
TIMP2	7.169316314623223e-08
TIMP3	5.440032241511912e-08
TIMP4	1.1904546650882892e-07
TINAG	1.7422536703417645e-07
TINAGL1	1.4374985621081015e-07
TINF2	5.5809432868926975e-08
TIPARP	9.472442900336725e-08
TIPIN	1.5469299648364804e-08
TIPRL	8.466908509552289e-08
TIRAP	5.630359053876692e-08
TJAP1	1.0393263012397704e-07
TJP1	1.1357542591898142e-07
TJP2	9.658267543822107e-08
TJP3	3.4129508902150715e-08
TK1	1.4281970721616008e-07
TKFC	1.606693541539322e-08
TKT	1.5221548389473514e-07
TKTL2	1.9596969887986115e-10
TLE1	9.750213164008338e-08
TLE2	5.368488745368693e-08
TLE3	7.374234672820216e-08
TLE4	5.1015386400267174e-08
TLE5	5.81955973545496e-08
TLE6	6.802800921694985e-08
TLE7	6.802800921694983e-08
TLK1	2.255132430162528e-07
TLK2	1.8229022298157345e-07
TLL1	5.434019079716631e-08
TLL2	2.125812045666671e-07
TLN1	6.107116033488703e-08
TLN2	4.267052029708951e-08
TLR1	1.4079015546424816e-07
TLR10	5.888401434637572e-08
TLR2	9.391206888804685e-08
TLR3	8.071119693593871e-08
TLR4	9.148750287296273e-08
TLR5	4.532018122320882e-08
TLR6	6.406669827488898e-08
TLR7	9.973482878295575e-08
TLR8	6.592928630289048e-08
TLR9	9.778152215827022e-08
TLX1	1.5351935285731192e-07
TLX2	2.0169719010426553e-07
TLX3	1.0427961373483326e-07
TM2D1	5.094724827394996e-08
TM4SF1	6.45643160160912e-08
TM4SF5	4.5346665234704576e-08
TM9SF1	1.707505511905804e-08
TM9SF2	7.068557479986489e-08
TM9SF4	6.937990417683455e-08
TMA16	9.123509825141525e-08
TMBIM1	3.8137124309615595e-08
TMBIM4	5.0519286858187513e-08
TMBIM6	1.1823127094726514e-07
TMCC2	1.890300038804154e-07
TMCO1	4.6595176614141845e-08
TMCO6	1.592622505120882e-08
TMCO7	9.71047728877254e-08
TMED1	1.6396816049909934e-07
TMED10	1.0707618719844411e-07
TMED2	1.0845656948537427e-07
TMED3	3.957300826568918e-08
TMED4	5.921001373225791e-08
TMED5	1.0140187358796511e-07
TMED7	3.957300826568918e-08
TMED9	5.436999883736826e-08
TMEFF2	2.340917767204959e-08
TMEM100	5.2728598464677027e-08
TMEM102	7.839578528416147e-08
TMEM106B	0.0
TMEM106C	3.2240822564442904e-08
TMEM107	6.463774380859193e-08
TMEM108	5.9200036353223875e-08
TMEM109	1.1943618483003098e-07
TMEM11	2.306800500429131e-07
TMEM115	4.679102847546802e-08
TMEM119	4.207775982504054e-08
TMEM120A	6.505577448399086e-05
TMEM120B	0.0
TMEM123	1.5751591594003526e-07
TMEM126B	6.548981769562692e-08
TMEM129	1.0187974813736694e-07
TMEM132A	2.195120771556026e-07
TMEM135	4.5213575447855294e-08
TMEM138	2.1101181518036125e-08
TMEM139	1.6185133990813907e-08
TMEM147	2.327701618295038e-07
TMEM14A	1.7017120972681746e-07
TMEM150A	1.3455144209861607e-09
TMEM150C	2.340917767204959e-08
TMEM160	3.057110515958946e-08
TMEM161A	3.095089118550223e-08
TMEM17	1.7951323882837317e-07
TMEM170A	4.8197530124938705e-08
TMEM173	4.572289703036792e-08
TMEM189	3.985917757349708e-08
TMEM189-UBE2V1	2.865633874493381e-08
TMEM19	0.0
TMEM199	2.2063761554719265e-07
TMEM203	1.8688330697238868e-07
TMEM204	1.8396262064299752e-08
TMEM214	3.7355887624366317e-08
TMEM216	3.875655082479922e-08
TMEM219	7.26480752637498e-08
TMEM22	1.4797964355633644e-07
TMEM222	2.0636454191937232e-07
TMEM223	7.090290747420009e-09
TMEM231	1.8307101793110377e-07
TMEM237	2.484947562166204e-08
TMEM258	2.751847889241609e-07
TMEM30A	7.739751601594113e-08
TMEM30B	7.806810611191253e-08
TMEM30CP	4.1115662784994514e-08
TMEM33	2.2633491381537326e-07
TMEM43	9.580491100566369e-09
TMEM47	7.25257074781929e-08
TMEM48	0.0
TMEM51	0.0
TMEM57	1.4092291840016407e-08
TMEM59	3.5703119953170226e-08
TMEM62	1.1936923772217018e-07
TMEM66	6.48775384160775e-08
TMEM67	2.133758395114645e-08
TMEM70	9.04454620329653e-09
TMEM80	1.9628590415502693e-08
TMEM88	7.68575831151833e-08
TMEM8B	7.590475709817167e-08
TMEM9	0.0
TMEM90B	4.478404627773056e-08
TMEM97	5.196146129855873e-09
TMEM9B	7.551501582131296e-08
TMF1	2.179763814043895e-07
TMIGD3	2.1458953190521353e-08
TMOD1	3.775915701631394e-08
TMOD2	7.676054282372054e-08
TMOD3	1.0487898844761147e-07
TMPO	6.716316971512244e-08
TMPRSS11A	2.0813786244424804e-07
TMPRSS11B	1.2542884527643722e-08
TMPRSS11D	1.032270962501337e-07
TMPRSS3	1.9153483061970798e-07
TMPRSS4	0.0
TMPRSS6	6.682476013565796e-08
TMSB10	1.8642902170518694e-07
TMSB4X	8.264357876839347e-08
TMSB4Y	1.1903568697543386e-07
TMSL1	4.069777850602921e-08
TMSL4	4.069777850602921e-08
TMUB1	6.049464375911974e-08
TMUB2	2.1818013392365279e-07
TMX1	5.933926285457058e-06
TMX4	1.8653645025327453e-06
TNC	9.107235705350996e-08
TNF	6.786494205709007e-08
TNFAIP1	1.1679016240784114e-07
TNFAIP2	6.32052650046281e-08
TNFAIP3	5.5355940824134216e-08
TNFAIP6	1.0010927028409259e-07
TNFAIP8	7.838862496870345e-08
TNFAIP8L1	1.0517462465175121e-07
TNFRSF10A	8.771293341002575e-08
TNFRSF10B	8.039569614074721e-08
TNFRSF10C	2.5717329283412485e-07
TNFRSF10D	8.392113353007906e-08
TNFRSF11A	8.538074294167295e-08
TNFRSF11B	8.512368487185443e-08
TNFRSF12A	3.8517543607269126e-08
TNFRSF13B	1.1198155011366768e-07
TNFRSF13C	2.0375999353013077e-08
TNFRSF14	9.822757565835266e-08
TNFRSF17	4.9842577934709075e-08
TNFRSF18	9.071502847210608e-08
TNFRSF19	3.66253865961493e-08
TNFRSF1A	6.717766478480046e-08
TNFRSF1B	5.355165286179689e-08
TNFRSF21	1.048406869462412e-07
TNFRSF25	6.195123194203731e-08
TNFRSF4	6.826942606993314e-08
TNFRSF6B	7.634448565411545e-08
TNFRSF8	4.558573672586082e-08
TNFRSF9	8.188664129405506e-08
TNFSF10	3.717217465293277e-08
TNFSF11	4.7459207409253066e-08
TNFSF12	4.714282168733807e-08
TNFSF13	3.281373179417168e-07
TNFSF13B	2.6329712772155386e-08
TNFSF14	4.368610330337714e-08
TNFSF15	4.828366535036899e-08
TNFSF18	0.0
TNFSF4	4.7892616342896745e-08
TNFSF8	1.4586049206617992e-07
TNFSF9	1.4233925645722793e-07
TNIK	9.734281892260109e-08
TNIP1	7.529307563198692e-08
TNIP2	5.580026386440629e-08
TNIP3	2.0079106401974624e-08
TNK1	3.421448194563231e-08
TNK2	2.3799070024802575e-07
TNKS	6.344006467449613e-08
TNKS1BP1	1.509492721299791e-07
TNKS2	4.4904054473059974e-08
TNLG4A	3.345717192160709e-08
TNN	1.4036549727140475e-08
TNNC1	4.99759167436013e-08
TNNC2	9.013718833421306e-08
TNNI1	2.053516225370481e-07
TNNI2	7.637744584615346e-08
TNNI3	9.979073146975951e-08
TNNI3K	6.3291775211819e-08
TNNT1	1.823957432754328e-07
TNNT2	8.281597170693438e-08
TNNT3	2.0401967517233895e-07
TNP1	6.432894253467817e-08
TNP2	6.811485389295009e-09
TNPO1	1.9903529740950546e-07
TNPO2	8.350633185766247e-08
TNPO3	2.0347296687836098e-07
TNR	8.16416405854368e-08
TNRC4	1.107420480335041e-07
TNRC6A	3.936958015301086e-08
TNRC6B	1.7290347245674196e-07
TNRC6C	3.936958015301086e-08
TNS1	7.481386584607032e-08
TNS2	1.3627877013427122e-07
TNS3	3.729858207053006e-08
TNS4	6.214484899679825e-08
TNXB	2.8873949585933534e-08
TOB1	1.670789549472713e-07
TOB2	3.611039902479334e-07
TOE1	2.050572207108429e-07
TOLLIP	1.31352816950742e-07
TOM1	3.15268091799423e-07
TOM1L1	1.5468975472748338e-07
TOM1L2	8.966513689234412e-08
TOMM20	2.645530808964433e-07
TOMM22	2.809536818988199e-07
TOMM34	1.1168418338458508e-07
TOMM40	3.8051393319020907e-07
TOMM40L	6.671820340925512e-07
TOMM5	1.1928070420393619e-09
TOMM6	1.1928070420393619e-09
TOMM7	1.1928070420393619e-09
TOMM70	1.1928070420393619e-09
TOMM70A	6.95050018354557e-08
TONSL	5.383100312429169e-08
TOP1	5.4746748641546804e-08
TOP2A	7.309006940855712e-08
TOP2B	7.158566507006145e-08
TOP3A	6.858361003574825e-08
TOP3B	1.584274676414283e-07
TOP6BL	0.0
TOPBP1	9.092127646356021e-08
TOPORS	7.830374617221857e-08
TOR1A	1.6692550986933235e-07
TOR1AIP1	2.4478692258988456e-07
TOR1AIP2	9.625005921126708e-08
TOR1B	1.5753405023176278e-07
TOR2A	1.8414484321309594e-07
TOR3A	1.1064756651259875e-08
TOX2	6.681844342342236e-08
TOX3	8.24373408101508e-08
TOX4	1.4686470348107818e-07
TP53	1.1112745309023564e-07
TP53AIP1	4.149697440337878e-08
TP53AP1	7.026249757448234e-08
TP53BP1	6.715049906613247e-08
TP53BP2	1.0502921471043054e-07
TP53I3	8.888715888014067e-08
TP53INP1	2.065442921356469e-07
TP53INP2	1.9407074193115174e-07
TP53RK	8.445465358617369e-08
TP53TG5	3.3848704568666024e-08
TP63	4.768733553726138e-08
TP73	5.3852526185112936e-08
TPBG	9.86638146871264e-08
TPCN1	3.325333903450546e-08
TPCN2	1.0010613290947473e-07
TPD52	2.3347327640822093e-09
TPD52L1	3.7976094009338583e-07
TPD52L2	5.034382706819883e-07
TPD52L3	3.2690801269687894e-07
TPGS1	0.0
TPGS2	0.0
TPH1	1.0479708975260369e-07
TPH2	1.0019845622933268e-07
TPI1	9.361468414490295e-08
TPK1	3.527120112789119e-08
TPM1	1.0644715172458748e-07
TPM2	9.473196054533862e-08
TPM3	1.2569995010305265e-07
TPM4	1.5437160291474684e-07
TPO	1.7579295034352945e-07
TPP1	1.67863406958678e-07
TPPP	1.501240179845899e-07
TPPP2	1.3996203014868533e-07
TPPP3	5.319899006772467e-08
TPR	8.724814580237031e-08
TPRA1	0.0
TPRKB	7.78738171534356e-08
TPSB2	8.153694255762907e-08
TPST1	9.527536222473908e-08
TPST2	9.99800632440602e-08
TPT1	1.1254843540047174e-07
TPT1P8	4.959884221593203e-08
TPTE	4.213719747571859e-08
TPTE2	3.30094474983215e-08
TPX2	6.080838567582978e-08
TRA	1.9466271341930282e-07
TRA1	7.666981654532675e-08
TRA2A	6.227430840295968e-08
TRA2B	5.6859657483289525e-08
TRAC	4.037457307918063e-08
TRADD	4.452699872627452e-08
TRAF1	7.444733450312302e-08
TRAF2	1.1088287629594838e-07
TRAF3	7.067049592690662e-08
TRAF3IP1	2.2980250030326378e-07
TRAF3IP2	1.2624564235668216e-07
TRAF3IP3	7.148454309304326e-08
TRAF4	8.457001219274464e-08
TRAF5	4.370175407050597e-08
TRAF6	8.316210815994681e-08
TRAF7	2.383491710492238e-07
TRAFD1	4.659649294143136e-08
TRAFIP10	1.6092560291048838e-08
TRAFIP20	1.6092560291048838e-08
TRAIP	4.0819760518356933e-08
TRAK1	1.0710306212944007e-07
TRAK2	3.6680106194470046e-07
TRAM1	1.4999689937672838e-07
TRAM1L1	8.466802649979583e-08
TRAM2	2.762467990640593e-07
TRAP1	1.5677236515210864e-07
TRAPPC1	3.346876843629357e-08
TRAPPC10	3.5296530501004144e-08
TRAPPC11	2.665643664020549e-08
TRAPPC12	2.803213880188859e-08
TRAPPC13	2.665643664020549e-08
TRAPPC2	1.0285064202950659e-07
TRAPPC2B	3.346876843629357e-08
TRAPPC2L	3.346876843629357e-08
TRAPPC3	5.2942961587651306e-08
TRAPPC3L	1.3954504452141521e-08
TRAPPC4	1.4687065528723045e-07
TRAPPC5	3.346876843629357e-08
TRAPPC6A	7.053075680208026e-08
TRAPPC6B	1.311993793283719e-07
TRAPPC8	2.665643664020549e-08
TRAPPC9	7.139980782251674e-08
TRARG1	8.039318686599055e-08
TRAT1	4.895094257818635e-08
TRAV19	4.037457307918062e-08
TRAV29DV5	5.3761805930486494e-08
TRAV3	3.797788708714151e-08
TRAV8-4	4.037457307918062e-08
TRB	8.898070760003796e-08
TRBC1	4.0290229618920075e-08
TRBC2	1.4084792378754587e-08
TRBV12-3	3.942968253599634e-08
TRBV3-1	8.169836312142919e-08
TRBV7-9	3.942968253599634e-08
TRD	2.2698643848159969e-07
TRDMT1	1.1209824482887023e-07
TRDN	4.352108273685868e-08
TREH	0.0
TREM1	2.244965429160169e-08
TREM2	5.890152410224684e-08
TREML1	3.34373597603792e-08
TREML4	5.229547669618574e-08
TRERF1	3.770388742286216e-08
TREX1	1.5788457625190562e-07
TREX2	1.00762434007836e-07
TRFP	4.02206840408852e-09
TRG	0.0
TRH	4.790714603215598e-08
TRHDE	7.365109342572075e-08
TRHR	1.8964743344668597e-08
TRIAP1	6.155724352646954e-08
TRIB1	4.525211633629197e-08
TRIB2	1.0446788513082628e-07
TRIB3	8.479353187363258e-08
TRIL	3.12062459870584e-08
TRIM10	8.933979588613792e-08
TRIM11	9.219105501038041e-08
TRIM13	4.5961359149819325e-08
TRIM14	5.145696320856106e-08
TRIM15	1.0955632615393646e-07
TRIM16	1.0221323224723115e-07
TRIM17	2.620080550198735e-08
TRIM2	5.2516029172007415e-08
TRIM21	8.87094831742815e-08
TRIM22	1.4718176050873273e-07
TRIM23	1.5040493246767306e-07
TRIM24	6.142678743461243e-08
TRIM25	5.990406310165047e-08
TRIM26	9.796359383358439e-08
TRIM27	1.4404030023644823e-07
TRIM28	7.07937307262882e-08
TRIM29	1.3359999106389122e-07
TRIM3	1.6408196566564138e-07
TRIM31	9.091597809854725e-08
TRIM32	1.3430427927937634e-07
TRIM33	5.672251246570868e-08
TRIM34	1.3935838958492958e-08
TRIM35	6.329684438837947e-08
TRIM36	5.630641960374168e-09
TRIM37	1.419479990287062e-07
TRIM38	6.761375756867184e-08
TRIM39	4.3200029780776596e-08
TRIM4	7.254133549587784e-08
TRIM40	8.296251347705996e-08
TRIM41	4.0006870444467665e-07
TRIM44	4.623433475128948e-08
TRIM46	7.957558759916381e-08
TRIM47	4.813189280904449e-08
TRIM5	9.997450653121079e-08
TRIM50	7.150216253722626e-08
TRIM52	7.861499834053997e-08
TRIM54	1.3543166656288566e-07
TRIM55	1.5865873912676568e-07
TRIM56	4.365428126239028e-08
TRIM59	2.5512452634689004e-07
TRIM6	5.2556111799369745e-08
TRIM62	9.559360271201604e-08
TRIM63	1.9978020272538297e-07
TRIM66	5.583824718742927e-08
TRIM69	9.091587652834964e-08
TRIM7	1.1772983117136197e-07
TRIM71	2.5035242790386047e-07
TRIM72	1.1485857355208943e-07
TRIM8	8.688175788825937e-08
TRIM9	1.5729900883995852e-07
TRIML1	2.711050459902266e-09
TRIO	5.547387850653402e-08
TRIOBP	1.5893029019487822e-07
TRIP10	8.617219645352368e-08
TRIP11	2.9246850066217704e-07
TRIP12	1.2153689571410857e-07
TRIP13	1.7732569168679335e-07
TRIP4	1.1163570852432241e-07
TRIP6	1.2222497639993414e-07
TRIT1	1.281429376100879e-08
TRMT1	1.1861374501374428e-08
TRMT10A	0.0
TRMT10B	0.0
TRMT10C	4.599297730115646e-07
TRMT11	0.0
TRMT112	1.0199620231854855e-07
TRNP1	6.186775069403202e-08
TRNT1	0.0
TRO	9.601894297173507e-08
TROAP	2.079666888277622e-07
TROVE2	1.2303326513225193e-07
TRP7	1.2058998595664346e-08
TRPA1	4.3272285884936984e-08
TRPC1	1.7399423620696202e-07
TRPC3	1.1480320219320097e-07
TRPC4	1.0945118464083832e-07
TRPC4AP	8.443031464604294e-08
TRPC5	9.01432814465914e-08
TRPC6	1.421326334672587e-07
TRPC7	8.022251099178002e-08
TRPM2	1.8613468969317474e-07
TRPM4	4.040737054810889e-08
TRPM6	6.840068080423861e-08
TRPM7	1.6363213583774802e-07
TRPM8	6.48055462909751e-08
TRPS1	8.762986470804509e-08
TRPT1	2.990036455225628e-08
TRPV1	7.271118778900595e-08
TRPV2	2.1038968560547206e-07
TRPV4	9.933693193985927e-08
TRPV5	1.088181156812299e-07
TRPV6	1.1665665814670616e-07
TRRAP	3.7844996465539675e-08
TRUB1	7.383145544229557e-08
TSC1	9.013449912288205e-08
TSC1-PDGFRB	2.5910041121610378e-08
TSC2	7.725501508234416e-08
TSC22D1	1.5751403440909458e-07
TSC22D2	8.727408936616638e-08
TSC22D3	6.248605891900812e-08
TSC22D4	2.2581641474821012e-07
TSEN15	6.569418493507474e-08
TSEN2	4.776132564967197e-08
TSEN34	6.586928793608913e-09
TSEN54	2.642768292114478e-09
TSFM	1.6593698928722955e-06
TSG101	1.1921502033082663e-07
TSGA10	1.69355976529743e-07
TSGA10IP	2.7410698012976994e-08
TSHB	8.431689294311715e-08
TSHR	7.78288211792645e-08
TSHZ1	2.9565148731087035e-08
TSHZ2	2.9565148731087035e-08
TSHZ3	3.008476315165815e-08
TSKS	1.4383426506667353e-07
TSKU	1.693444876277079e-07
TSLP	4.109170528647829e-08
TSN	1.107296085953383e-07
TSNARE1	3.8191689897041884e-08
TSNAX	1.5448395749272785e-07
TSNAX-DISC1	2.2295784578875932e-08
TSNAXIP1	4.300353263324542e-08
TSPAN1	2.814428467775573e-08
TSPAN12	4.6477749208674524e-08
TSPAN14	4.4941912927878984e-08
TSPAN15	4.885098957596593e-08
TSPAN2	2.7585805215197155e-08
TSPAN3	1.1020476776043372e-07
TSPAN33	1.5877363179272577e-07
TSPAN4	1.2340040237996893e-07
TSPAN5	4.494191292787897e-08
TSPAN6	1.2930983289348282e-07
TSPAN7	1.3526652814901366e-07
TSPO	3.961140365942271e-07
TSPO2	2.7623930227214814e-07
TSPOAP1	2.0484601101197699e-07
TSPY1	1.2458288073553862e-07
TSPYL1	2.8651600957545113e-07
TSPYL2	2.2456902723044865e-07
TSPYL4	2.599271557988591e-07
TSPYL6	3.653044585288548e-10
TSR1	3.0388002451507565e-08
TSR2	9.197812888016235e-09
TSSC4	1.3223951417593865e-07
TSSK1B	1.338465325351481e-07
TSSK2	9.461912344591687e-08
TSSK3	7.820676204651424e-08
TSSK4	8.935889262685231e-08
TSSK6	6.85058548999355e-08
TST	2.134359468108e-07
TTBK1	1.3557865033827314e-07
TTBK2	1.0603953560767214e-08
TTC1	1.136559218039023e-07
TTC14	1.895819955155381e-08
TTC17	6.441028079638454e-07
TTC19	6.33349056157386e-07
TTC21B	1.1519903625847316e-07
TTC26	5.494047231898358e-08
TTC27	2.920793474898205e-08
TTC28	8.945061780673484e-07
TTC3	1.1219042282358258e-07
TTC30A	3.000544037696117e-08
TTC30B	5.494047231898358e-08
TTC37	1.662478263229292e-07
TTC4	7.779706527270605e-08
TTC5	3.642727419460934e-08
TTC7B	7.447711469987375e-07
TTC8	1.387020580086801e-07
TTF1	1.0889031502430157e-07
TTF2	1.1283379479491415e-07
TTI1	1.931010960041149e-07
TTK	6.240732449553079e-08
TTLL1	3.925992963374359e-07
TTLL12	3.636157494519274e-08
TTLL5	1.3717262130462673e-07
TTLL6	0.0
TTN	1.1764079340621493e-07
TTPA	3.7782405875581617e-06
TTPAL	1.8987557723252835e-08
TTR	2.2287055172625634e-07
TTRAP	7.673557537535319e-08
TTYH3	0.0
TUB	4.7477568435163347e-08
TUBA1A	9.651443453630713e-08
TUBA1B	1.0177459908751792e-07
TUBA1C	1.2090787095580555e-07
TUBA3C	1.0111842000589673e-07
TUBA3D	6.799114586493255e-08
TUBA3E	7.32469212840569e-08
TUBA4	5.2079178618317736e-08
TUBA4A	1.2103041777841025e-07
TUBA4B	3.541000873303e-08
TUBA8	8.775215717069611e-08
TUBAL3	7.338317369343699e-08
TUBB	1.1450517045734682e-07
TUBB1	7.45876414431161e-08
TUBB2A	8.651638168638462e-08
TUBB2B	8.466344049914109e-08
TUBB2C	1.3539123941595333e-07
TUBB3	1.745446853997118e-07
TUBB4	8.881639633265819e-08
TUBB4A	5.6111293961056105e-08
TUBB4B	6.593825777074192e-08
TUBB6	8.862964204476728e-08
TUBB8	6.760228320266378e-08
TUBB8B	6.323239504694476e-08
TUBG1	6.825194517389168e-08
TUBG2	6.565868442666136e-08
TUBGCP2	4.885563662789767e-08
TUBGCP3	3.4032061149962795e-08
TUBGCP4	1.3025497176794164e-07
TUBGCP5	1.038716215452737e-08
TUBGCP6	1.038716215452737e-08
TUFM	7.18191450260736e-07
TUFT1	6.331717815833662e-08
TULP1	1.1742199506962273e-07
TULP2	3.0445669231825e-07
TULP3	2.9336206625047887e-07
TULP4	8.161458339112937e-09
TUSC3	1.4120676821920006e-07
TUT1	2.5787891977207188e-08
TUT4	4.5200755672071046e-08
TUT7	4.5200755672071046e-08
TVP23B	1.6625402194022442e-09
TWF1	1.8297489366172598e-07
TWF2	1.379611016503006e-07
TWIST1	2.9627509193478318e-08
TWIST2	3.342449511866241e-08
TWISTNB	2.217305737841957e-08
TWNK	5.332275247760108e-08
TWSG1	6.062215749769333e-08
TXK	7.508567297541371e-08
TXLNA	2.0169934524131626e-07
TXLNB	7.199488713550553e-08
TXLNG	3.428562079665549e-08
TXN	9.474896123218984e-08
TXN2	1.130368228771252e-07
TXNDC11	1.3473498432858453e-07
TXNDC17	2.347231048479116e-07
TXNDC2	2.3820540699574005e-08
TXNDC5	2.3457059001996595e-07
TXNDC9	3.132357741164911e-07
TXNIP	4.7509870415811384e-08
TXNL1	8.579399094901231e-08
TXNL4A	5.390687329745635e-08
TXNL4B	2.1076479828682802e-08
TXNRD1	1.3119531828653658e-07
TXNRD2	2.5961578066501577e-07
TXNRD3	2.8929281160675124e-07
TYK2	3.1296999483817155e-08
TYMP	7.758685159207387e-08
TYMS	6.248085964091916e-08
TYR	5.648722576389415e-08
TYRO3	5.0779782957872375e-08
TYROBP	8.320366793618109e-08
TYRP1	1.5052890918047154e-07
TYSND1	2.1168820450373716e-08
U2AF1	5.146197684770877e-08
U2AF1L4	2.181623094580496e-08
U2AF1L5	2.2677214850401363e-08
U2AF2	8.9496952406624e-08
U2SURP	1.9562138669143324e-08
U38	4.3712262284131894e-08
U5-116KD	5.8318055379423235e-08
UACA	7.306843892339026e-07
UAP1	1.7553216803844303e-08
UAP1L1	1.7553216803844303e-08
UBA1	7.09670901799454e-08
UBA2	1.1422394030860314e-07
UBA3	1.0211518331224566e-07
UBA5	1.8904136392678697e-07
UBA52	1.1622975303981143e-07
UBA6	5.430521287924819e-08
UBA7	4.760719495054034e-08
UBAC1	5.19417989126084e-08
UBAC2	4.454851026889759e-08
UBAP1	3.6896698669271806e-08
UBAP2L	4.781832810023462e-07
UBASH3A	6.791631282999987e-08
UBASH3B	8.511309888229353e-08
UBB	9.645838487723995e-08
UBC	1.0628903619845753e-07
UBD	5.1986300260488925e-08
UBE1C	1.9177076279863773e-07
UBE2A	5.126951661801852e-08
UBE2B	5.374977656558902e-08
UBE2C	5.7045741601652214e-08
UBE2D1	6.299620720533576e-08
UBE2D2	7.129496055947518e-08
UBE2D3	7.329762581992784e-08
UBE2D4	7.362163018477233e-08
UBE2E1	7.250485559267707e-08
UBE2E2	8.2883332328668e-08
UBE2E3	6.767501782841393e-08
UBE2F	1.5078987626245347e-08
UBE2G1	9.007451708285839e-08
UBE2G2	3.654069371607761e-08
UBE2H	2.36671128158408e-07
UBE2I	9.331477978305853e-08
UBE2J1	4.866552183721868e-08
UBE2J2	1.332857388331091e-07
UBE2K	3.858564896181005e-08
UBE2L3	6.303906765530467e-08
UBE2L5	2.2827038595504924e-08
UBE2L6	7.175478396848822e-08
UBE2M	3.7524562087849545e-08
UBE2N	6.373741778918988e-08
UBE2NL	3.4488939608323024e-08
UBE2O	1.847858770041152e-07
UBE2Q1	8.902813404426514e-08
UBE2Q2	6.33873387201026e-08
UBE2QL1	5.8331028799537405e-08
UBE2R2	7.986197159544173e-08
UBE2S	3.4942484745263174e-08
UBE2T	2.206106154226226e-08
UBE2U	4.254001326274608e-08
UBE2V1	5.949070652479054e-08
UBE2V2	5.464971607823086e-08
UBE2W	5.403694536219765e-08
UBE2Z	6.029704933927394e-08
UBE3A	1.620248848932676e-07
UBE3C	2.375030972711469e-08
UBE3D	9.765465897474493e-09
UBE4A	7.4607194067201e-08
UBE4B	6.747474200623778e-08
UBFD1	3.057110515958945e-08
UBL4A	1.1905564886608399e-07
UBL5	1.2930246602761346e-07
UBL7	1.0296480014577706e-07
UBLCP1	9.281056981467235e-08
UBN1	1.2610923733857013e-07
UBOX5	6.117578059959971e-08
UBP1	7.860256403905523e-08
UBQLN1	2.0246836329527294e-07
